WORKING MODEL TRIAL 7-2,,,,,,,,,,
7/26/21 22:12,,,,,,,,,,
Total Force on Circle 1          ,,,,Time,,Velocity of Center of Mass of Circle 1,,,,
t,Fx,Fy,|F|,frame,t,t,Vx,Vy,|V|,
1.628,0.000209,-19.842437,19.842437,1628,1.628,1.628,12.427578,3.469536,12.902805,-
1.629,0.000205,-19.842432,19.842432,1629,1.629,1.629,12.355784,3.42821,12.822559,-
1.63,0.000202,-19.842427,19.842427,1630,1.63,1.63,12.284209,3.387331,12.742676,-
1.631,0.000199,-19.842422,19.842422,1631,1.631,1.631,12.212856,3.346875,12.663152,-
1.632,0.000196,-19.842417,19.842417,1632,1.632,1.632,12.14173,3.306815,12.583983,-
1.633,0.000193,-19.842412,19.842412,1633,1.633,1.633,12.070823,3.267188,12.50517,-
1.634,0.00019,-19.842407,19.842407,1634,1.634,1.634,12.000132,3.22799,12.426709,-
1.635,0.000187,-19.842402,19.842402,1635,1.635,1.635,11.929655,3.189215,12.348594,-
1.636,0.000184,-19.842398,19.842398,1636,1.636,1.636,11.859409,3.150804,12.270825,-
1.637,0.000181,-19.842393,19.842393,1637,1.637,1.637,11.789381,3.112808,12.193403,-
1.638,0.000178,-19.842388,19.842388,1638,1.638,1.638,11.719572,3.075221,12.116325,-
1.639,0.000176,-19.842383,19.842383,1639,1.639,1.639,11.649979,3.03804,12.039589,-
1.64,0.000173,-19.842379,19.842379,1640,1.64,1.64,11.580613,3.001223,11.963191,-
1.641,0.00017,-19.842374,19.842374,1641,1.641,1.641,11.511468,2.964786,11.88713,-
1.642,0.000167,-19.84237,19.84237,1642,1.642,1.642,11.442535,2.928744,11.811399,-
1.643,0.000165,-19.842365,19.842365,1643,1.643,1.643,11.373819,2.89309,11.736002,-
1.644,0.000162,-19.842361,19.842361,1644,1.644,1.644,11.305323,2.857807,11.660934,-
1.645,0.00016,-19.842356,19.842356,1645,1.645,1.645,11.237051,2.822867,11.586194,-
1.646,0.000157,-19.842352,19.842352,1646,1.646,1.646,11.168995,2.788301,11.51178,-
1.647,0.000155,-19.842348,19.842348,1647,1.647,1.647,11.101156,2.754108,11.437691,-
1.648,0.000152,-19.842343,19.842343,1648,1.648,1.648,11.033532,2.720281,11.363924,-
1.649,0.00015,-19.842339,19.842339,1649,1.649,1.649,10.966128,2.686783,11.290473,-
1.65,0.000147,-19.842335,19.842335,1650,1.65,1.65,10.89894,2.653635,11.217338,-
1.651,0.000145,-19.842331,19.842331,1651,1.651,1.651,10.831965,2.620843,11.144519,-
1.652,0.000143,-19.842327,19.842327,1652,1.652,1.652,10.765205,2.588402,11.072013,-
1.653,0.00014,-19.842323,19.842323,1653,1.653,1.653,10.69866,2.556298,10.999818,-
1.654,0.000138,-19.842319,19.842319,1654,1.654,1.654,10.632336,2.524505,10.927932,-
1.655,0.000136,-19.842315,19.842315,1655,1.655,1.655,10.566224,2.493052,10.856353,-
1.656,0.000134,-19.842311,19.842311,1656,1.656,1.656,10.500325,2.461935,10.78508,-
1.657,0.000132,-19.842307,19.842307,1657,1.657,1.657,10.434633,2.431152,10.714106,-
1.658,0.00013,-19.842303,19.842303,1658,1.658,1.658,10.369156,2.400675,10.643432,-
1.659,0.000127,-19.842299,19.842299,1659,1.659,1.659,10.303894,2.370506,10.573057,-
1.66,0.000125,-19.842295,19.842295,1660,1.66,1.66,10.238842,2.340659,10.502979,-
1.661,0.000123,-19.842291,19.842291,1661,1.661,1.661,10.173998,2.31113,10.433195,-
1.662,0.000121,-19.842288,19.842288,1662,1.662,1.662,10.109364,2.281915,10.363705,-
1.663,0.000119,-19.842284,19.842284,1663,1.663,1.663,10.044945,2.252977,10.294504,-
1.664,0.000117,-19.84228,19.84228,1664,1.664,1.664,9.980733,2.224344,10.225593,-
1.665,0.000116,-19.842277,19.842277,1665,1.665,1.665,9.916725,2.196017,10.156964,-
1.666,0.000114,-19.842273,19.842273,1666,1.666,1.666,9.852923,2.16799,10.088621,-
1.667,0.000112,-19.84227,19.84227,1667,1.667,1.667,9.789327,2.140255,10.02056,-
1.668,0.00011,-19.842266,19.842266,1668,1.668,1.668,9.725943,2.112785,9.95278,-
1.669,0.000108,-19.842263,19.842263,1669,1.669,1.669,9.662762,2.085606,9.885278,-
1.67,0.000106,-19.842259,19.842259,1670,1.67,1.67,9.599785,2.058714,9.818054,-
1.671,0.000105,-19.842256,19.842256,1671,1.671,1.671,9.537011,2.032108,9.751104,-
1.672,0.000103,-19.842252,19.842252,1672,1.672,1.672,9.47444,2.005771,9.684427,-
1.673,0.000101,-19.842249,19.842249,1673,1.673,1.673,9.412071,1.979692,9.618017,-
1.674,0.0001,-19.842246,19.842246,1674,1.674,1.674,9.349903,1.953888,9.551877,-
1.675,0.000098,-19.842242,19.842242,1675,1.675,1.675,9.287934,1.928356,9.486004,-
1.676,0.000096,-19.842239,19.842239,1676,1.676,1.676,9.226164,1.903094,9.420396,-
1.677,0.000095,-19.842236,19.842236,1677,1.677,1.677,9.164594,1.878082,9.355051,-
1.678,0.000093,-19.842233,19.842233,1678,1.678,1.678,9.103225,1.853317,9.289968,-
1.679,0.000092,-19.84223,19.84223,1679,1.679,1.679,9.042053,1.828812,9.225144,-
1.68,0.00009,-19.842227,19.842227,1680,1.68,1.68,8.981076,1.804565,9.160577,-
1.681,0.000089,-19.842224,19.842224,1681,1.681,1.681,8.92029,1.780572,9.096264,-
1.682,0.000087,-19.84222,19.84222,1682,1.682,1.682,8.8597,1.756818,9.032204,-
1.683,0.000086,-19.842217,19.842217,1683,1.683,1.683,8.799307,1.733296,8.968395,-
1.684,0.000084,-19.842214,19.842214,1684,1.684,1.684,8.739105,1.71002,8.904838,-
1.685,0.000083,-19.842212,19.842212,1685,1.685,1.685,8.679095,1.686987,8.841528,-
1.686,0.000082,-19.842209,19.842209,1686,1.686,1.686,8.619275,1.664194,8.778465,-
1.687,0.00008,-19.842206,19.842206,1687,1.687,1.687,8.559646,1.641627,8.715646,-
1.688,0.000079,-19.842203,19.842203,1688,1.688,1.688,8.500209,1.619279,8.653069,-
1.689,0.000077,-19.8422,19.8422,1689,1.689,1.689,8.440957,1.597165,8.590732,-
1.69,0.000076,-19.842197,19.842197,1690,1.69,1.69,8.38189,1.57528,8.528634,-
1.691,0.000075,-19.842194,19.842194,1691,1.691,1.691,8.323009,1.553621,8.466772,-
1.692,0.000074,-19.842192,19.842192,1692,1.692,1.692,8.264315,1.532179,8.405145,-
1.693,0.000072,-19.842189,19.842189,1693,1.693,1.693,8.205807,1.510942,8.343753,-
1.694,0.000071,-19.842186,19.842186,1694,1.694,1.694,8.147482,1.489923,8.282592,-
1.695,0.00007,-19.842184,19.842184,1695,1.695,1.695,8.089339,1.469122,8.221662,-
1.696,0.000069,-19.842181,19.842181,1696,1.696,1.696,8.031376,1.448535,8.160959,-
1.697,0.000067,-19.842178,19.842178,1697,1.697,1.697,7.973593,1.428158,8.100483,-
1.698,0.000066,-19.842176,19.842176,1698,1.698,1.698,7.91599,1.40797,8.040229,-
1.699,0.000065,-19.842173,19.842173,1699,1.699,1.699,7.858565,1.387988,7.980198,-
1.7,0.000064,-19.842171,19.842171,1700,1.7,1.7,7.801318,1.368211,7.920389,-
1.701,0.000063,-19.842168,19.842168,1701,1.701,1.701,7.744246,1.348635,7.860799,-
1.702,0.000062,-19.842166,19.842166,1702,1.702,1.702,7.687348,1.32926,7.801426,-
1.703,0.000061,-19.842163,19.842163,1703,1.703,1.703,7.630627,1.310064,7.74227,-
1.704,0.00006,-19.842161,19.842161,1704,1.704,1.704,7.574081,1.291059,7.683328,-
1.705,0.000059,-19.842158,19.842158,1705,1.705,1.705,7.517706,1.272246,7.624599,-
1.706,0.000058,-19.842156,19.842156,1706,1.706,1.706,7.4615,1.253624,7.56608,-
1.707,0.000057,-19.842154,19.842154,1707,1.707,1.707,7.405463,1.235191,7.507768,-
1.708,0.000056,-19.842151,19.842151,1708,1.708,1.708,7.349596,1.216937,7.449664,-
1.709,0.000055,-19.842149,19.842149,1709,1.709,1.709,7.293898,1.198854,7.391766,-
1.71,0.000054,-19.842147,19.842147,1710,1.71,1.71,7.238367,1.180952,7.334071,-
1.711,0.000053,-19.842145,19.842145,1711,1.711,1.711,7.183001,1.16323,7.27658,-
1.712,0.000052,-19.842142,19.842142,1712,1.712,1.712,7.1278,1.145686,7.219289,-
1.713,0.000051,-19.84214,19.84214,1713,1.713,1.713,7.072762,1.128316,7.162197,-
1.714,0.00005,-19.842138,19.842138,1714,1.714,1.714,7.017889,1.111104,7.105302,-
1.715,0.000049,-19.842136,19.842136,1715,1.715,1.715,6.963178,1.094061,7.048604,-
1.716,0.000048,-19.842134,19.842134,1716,1.716,1.716,6.908624,1.077187,6.992097,-
1.717,0.000047,-19.842132,19.842132,1717,1.717,1.717,6.85423,1.060481,6.935784,-
1.718,0.000046,-19.84213,19.84213,1718,1.718,1.718,6.799994,1.04394,6.87966,-
1.719,0.000045,-19.842128,19.842128,1719,1.719,1.719,6.745915,1.027557,6.823726,-
1.72,0.000045,-19.842125,19.842125,1720,1.72,1.72,6.691994,1.011323,6.76798,-
1.721,0.000044,-19.842123,19.842123,1721,1.721,1.721,6.638228,0.995248,6.712421,-
1.722,0.000043,-19.842121,19.842121,1722,1.722,1.722,6.584616,0.979331,6.657045,-
1.723,0.000042,-19.84212,19.84212,1723,1.723,1.723,6.531156,0.963569,6.601853,-
1.724,0.000041,-19.842118,19.842118,1724,1.724,1.724,6.477847,0.94796,6.546841,-
1.725,0.000041,-19.842116,19.842116,1725,1.725,1.725,6.424688,0.932495,6.492008,-
1.726,0.00004,-19.842114,19.842114,1726,1.726,1.726,6.37168,0.917173,6.437353,-
1.727,0.000039,-19.842112,19.842112,1727,1.727,1.727,6.318819,0.901999,6.382874,-
1.728,0.000038,-19.84211,19.84211,1728,1.728,1.728,6.266106,0.886971,6.32857,-
1.729,0.000038,-19.842108,19.842108,1729,1.729,1.729,6.213538,0.872088,6.27444,-
1.73,0.000037,-19.842106,19.842106,1730,1.73,1.73,6.161115,0.857347,6.220481,-
1.731,0.000036,-19.842105,19.842105,1731,1.731,1.731,6.108837,0.842737,6.166693,-
1.732,0.000036,-19.842103,19.842103,1732,1.732,1.732,6.056703,0.828261,6.113073,-
1.733,0.000035,-19.842101,19.842101,1733,1.733,1.733,6.00471,0.813923,6.059621,-
1.734,0.000034,-19.842099,19.842099,1734,1.734,1.734,5.952857,0.799721,6.006335,-
1.735,0.000033,-19.842098,19.842098,1735,1.735,1.735,5.901142,0.785653,5.953211,-
1.736,0.000033,-19.842096,19.842096,1736,1.736,1.736,5.849564,0.771718,5.90025,-
1.737,0.000032,-19.842094,19.842094,1737,1.737,1.737,5.798125,0.757904,5.84745,-
1.738,0.000032,-19.842092,19.842092,1738,1.738,1.738,5.746822,0.744215,5.79481,-
1.739,0.000031,-19.842091,19.842091,1739,1.739,1.739,5.695654,0.730653,5.742328,-
1.74,0.00003,-19.842089,19.842089,1740,1.74,1.74,5.644619,0.717217,5.690002,-
1.741,0.00003,-19.842088,19.842088,1741,1.741,1.741,5.593717,0.703906,5.637832,-
1.742,0.000029,-19.842086,19.842086,1742,1.742,1.742,5.542945,0.690716,5.585815,-
1.743,0.000028,-19.842084,19.842084,1743,1.743,1.743,5.492305,0.677641,5.533951,-
1.744,0.000028,-19.842083,19.842083,1744,1.744,1.744,5.441795,0.66468,5.482238,-
1.745,0.000027,-19.842081,19.842081,1745,1.745,1.745,5.391412,0.651838,5.430673,-
1.746,0.000027,-19.84208,19.84208,1746,1.746,1.746,5.341155,0.639112,5.379256,-
1.747,0.000026,-19.842078,19.842078,1747,1.747,1.747,5.291023,0.626501,5.327985,-
1.748,0.000026,-19.842077,19.842077,1748,1.748,1.748,5.241015,0.614003,5.276859,-
1.749,0.000025,-19.842075,19.842075,1749,1.749,1.749,5.191131,0.601614,5.225876,-
1.75,0.000025,-19.842074,19.842074,1750,1.75,1.75,5.141371,0.589328,5.175036,-
1.751,0.000024,-19.842073,19.842073,1751,1.751,1.751,5.091731,0.577151,5.124337,-
1.752,0.000024,-19.842071,19.842071,1752,1.752,1.752,5.042211,0.565081,5.073777,-
1.753,0.000023,-19.84207,19.84207,1753,1.753,1.753,4.99281,0.553118,5.023355,-
1.754,0.000023,-19.842068,19.842068,1754,1.754,1.754,4.943526,0.541261,4.973069,-
1.755,0.000022,-19.842067,19.842067,1755,1.755,1.755,4.894358,0.529507,4.922918,-
1.756,0.000022,-19.842066,19.842066,1756,1.756,1.756,4.845306,0.517846,4.8729,-
1.757,0.000021,-19.842064,19.842064,1757,1.757,1.757,4.796368,0.506286,4.823014,-
1.758,0.000021,-19.842063,19.842063,1758,1.758,1.758,4.747542,0.494824,4.77326,-
1.759,0.00002,-19.842062,19.842062,1759,1.759,1.759,4.698828,0.48346,4.723634,-
1.76,0.00002,-19.842061,19.842061,1760,1.76,1.76,4.650225,0.472193,4.674137,-
1.761,0.000019,-19.842059,19.842059,1761,1.761,1.761,4.601731,0.46102,4.624767,-
1.762,0.000019,-19.842058,19.842058,1762,1.762,1.762,4.553345,0.449939,4.575522,-
1.763,0.000018,-19.842057,19.842057,1763,1.763,1.763,4.505068,0.438944,4.526401,-
1.764,0.000018,-19.842056,19.842056,1764,1.764,1.764,4.456896,0.42804,4.477404,-
1.765,0.000018,-19.842054,19.842054,1765,1.765,1.765,4.40883,0.417226,4.428528,-
1.766,0.000017,-19.842053,19.842053,1766,1.766,1.766,4.360867,0.406501,4.379772,-
1.767,0.000017,-19.842052,19.842052,1767,1.767,1.767,4.313006,0.395863,4.331135,-
1.768,0.000016,-19.842051,19.842051,1768,1.768,1.768,4.265246,0.385311,4.282615,-
1.769,0.000016,-19.84205,19.84205,1769,1.769,1.769,4.217586,0.374841,4.234211,-
1.77,0.000016,-19.842049,19.842049,1770,1.77,1.77,4.170026,0.36445,4.185922,-
1.771,0.000015,-19.842048,19.842048,1771,1.771,1.771,4.122565,0.354142,4.137748,-
1.772,0.000015,-19.842046,19.842046,1772,1.772,1.772,4.0752,0.343915,4.089686,-
1.773,0.000014,-19.842045,19.842045,1773,1.773,1.773,4.02793,0.333767,4.041735,-
1.774,0.000014,-19.842044,19.842044,1774,1.774,1.774,3.980755,0.323699,3.993894,-
1.775,0.000014,-19.842043,19.842043,1775,1.775,1.775,3.933673,0.313708,3.946162,-
1.776,0.000013,-19.842042,19.842042,1776,1.776,1.776,3.886684,0.303791,3.898538,-
1.777,0.000013,-19.842041,19.842041,1777,1.777,1.777,3.839786,0.293945,3.85102,-
1.778,0.000013,-19.84204,19.84204,1778,1.778,1.778,3.792978,0.284173,3.803608,-
1.779,0.000012,-19.842039,19.842039,1779,1.779,1.779,3.746259,0.274474,3.756301,-
1.78,0.000012,-19.842038,19.842038,1780,1.78,1.78,3.699628,0.264847,3.709096,-
1.781,0.000012,-19.842037,19.842037,1781,1.781,1.781,3.653082,0.255291,3.661992,-
1.782,0.000011,-19.842036,19.842036,1782,1.782,1.782,3.606622,0.245805,3.614988,-
1.783,0.000011,-19.842035,19.842035,1783,1.783,1.783,3.560245,0.236386,3.568084,-
1.784,0.000011,-19.842035,19.842035,1784,1.784,1.784,3.513953,0.22703,3.521279,-
1.785,0.000011,-19.842034,19.842034,1785,1.785,1.785,3.467742,0.21774,3.474571,-
1.786,0.00001,-19.842033,19.842033,1786,1.786,1.786,3.421612,0.208516,3.42796,-
1.787,0.00001,-19.842032,19.842032,1787,1.787,1.787,3.375562,0.199357,3.381443,-
1.788,0.00001,-19.842031,19.842031,1788,1.788,1.788,3.329589,0.190261,3.335021,-
1.789,0.000009,-19.84203,19.84203,1789,1.789,1.789,3.283694,0.181227,3.288691,-
1.79,0.000009,-19.842029,19.842029,1790,1.79,1.79,3.237875,0.172254,3.242453,-
1.791,0.000009,-19.842029,19.842029,1791,1.791,1.791,3.19213,0.163338,3.196307,-
1.792,0.000009,-19.842028,19.842028,1792,1.792,1.792,3.146461,0.154478,3.15025,-
1.793,0.000008,-19.842027,19.842027,1793,1.793,1.793,3.100863,0.145677,3.104283,-
1.794,0.000008,-19.842026,19.842026,1794,1.794,1.794,3.055338,0.136932,3.058405,-
1.795,0.000008,-19.842025,19.842025,1795,1.795,1.795,3.009882,0.128244,3.012613,-
1.796,0.000008,-19.842025,19.842025,1796,1.796,1.796,2.964495,0.11961,2.966907,-
1.797,0.000007,-19.842024,19.842024,1797,1.797,1.797,2.919177,0.11103,2.921287,-
1.798,0.000007,-19.842023,19.842023,1798,1.798,1.798,2.873925,0.102502,2.875752,-
1.799,0.000007,-19.842022,19.842022,1799,1.799,1.799,2.828739,0.094024,2.830301,-
1.8,0.000007,-19.842022,19.842022,1800,1.8,1.8,2.783618,0.085595,2.784934,-
1.801,0.000006,-19.842021,19.842021,1801,1.801,1.801,2.738561,0.077216,2.73965,-
1.802,0.000006,-19.84202,19.84202,1802,1.802,1.802,2.693567,0.068885,2.694447,-
1.803,0.000006,-19.84202,19.84202,1803,1.803,1.803,2.648633,0.060603,2.649327,-
1.804,0.000006,-19.842019,19.842019,1804,1.804,1.804,2.60376,0.052368,2.604287,-
1.805,0.000006,-19.842018,19.842018,1805,1.805,1.805,2.558946,0.044179,2.559327,-
1.806,0.000005,-19.842018,19.842018,1806,1.806,1.806,2.514189,0.036034,2.514448,-
1.807,0.000005,-19.842017,19.842017,1807,1.807,1.807,2.46949,0.027933,2.469648,-
1.808,0.000005,-19.842016,19.842016,1808,1.808,1.808,2.424846,0.019873,2.424927,-
1.809,0.000005,-19.842016,19.842016,1809,1.809,1.809,2.380257,0.011855,2.380286,-
1.81,0.000005,-19.842015,19.842015,1810,1.81,1.81,2.335721,0.003879,2.335724,-
1.811,0.000004,-19.842015,19.842015,1811,1.811,1.811,2.291237,-0.004055,2.29124,-
1.812,0.000004,-19.842014,19.842014,1812,1.812,1.812,2.246803,-0.01195,2.246835,-
1.813,0.000004,-19.842014,19.842014,1813,1.813,1.813,2.20242,-0.019807,2.202509,-
1.814,0.000004,-19.842013,19.842013,1814,1.814,1.814,2.158085,-0.027626,2.158262,-
1.815,0.000004,-19.842012,19.842012,1815,1.815,1.815,2.113798,-0.035408,2.114094,-
1.816,0.000004,-19.842012,19.842012,1816,1.816,1.816,2.069557,-0.043156,2.070007,-
1.817,0.000003,-19.842011,19.842011,1817,1.817,1.817,2.025362,-0.05087,2.026001,-
1.818,0.000003,-19.842011,19.842011,1818,1.818,1.818,1.981211,-0.05855,1.982076,-
1.819,0.000003,-19.84201,19.84201,1819,1.819,1.819,1.937104,-0.066197,1.938234,-
1.82,0.000003,-19.84201,19.84201,1820,1.82,1.82,1.893038,-0.073811,1.894476,-
1.821,0.000003,-19.84201,19.84201,1821,1.821,1.821,1.849013,-0.081393,1.850804,-
1.822,0.000003,-19.842009,19.842009,1822,1.822,1.822,1.805028,-0.088945,1.807218,-
1.823,0.000003,-19.842009,19.842009,1823,1.823,1.823,1.761081,-0.096467,1.763722,-
1.824,0.000002,-19.842008,19.842008,1824,1.824,1.824,1.717172,-0.103961,1.720316,-
1.825,0.000002,-19.842008,19.842008,1825,1.825,1.825,1.673299,-0.111427,1.677005,-
1.826,0.000002,-19.842007,19.842007,1826,1.826,1.826,1.629462,-0.118867,1.633792,-
1.827,0.000002,-19.842007,19.842007,1827,1.827,1.827,1.585659,-0.12628,1.59068,-
1.828,0.000002,-19.842007,19.842007,1828,1.828,1.828,1.541889,-0.133668,1.547672,-
1.829,0.000002,-19.842006,19.842006,1829,1.829,1.829,1.498151,-0.141031,1.504774,-
1.83,0.000002,-19.842006,19.842006,1830,1.83,1.83,1.454443,-0.148369,1.461991,-
1.831,0.000002,-19.842006,19.842006,1831,1.831,1.831,1.410765,-0.155685,1.419329,-
1.832,0.000002,-19.842005,19.842005,1832,1.832,1.832,1.367115,-0.162978,1.376795,-
1.833,0.000001,-19.842005,19.842005,1833,1.833,1.833,1.323492,-0.17025,1.334398,-
1.834,0.000001,-19.842005,19.842005,1834,1.834,1.834,1.279896,-0.177501,1.292145,-
1.835,0.000001,-19.842004,19.842004,1835,1.835,1.835,1.236324,-0.184734,1.25005,-
1.836,0.000001,-19.842004,19.842004,1836,1.836,1.836,1.192777,-0.191948,1.208123,-
1.837,0.000001,-19.842004,19.842004,1837,1.837,1.837,1.149253,-0.199144,1.166379,-
1.838,0.000001,-19.842003,19.842003,1838,1.838,1.838,1.10575,-0.206322,1.124834,-
1.839,9.39E-07,-19.842003,19.842003,1839,1.839,1.839,1.062268,-0.213485,1.083508,-
1.84,8.63E-07,-19.842003,19.842003,1840,1.84,1.84,1.018805,-0.220631,1.042422,-
1.841,7.91E-07,-19.842003,19.842003,1841,1.841,1.841,0.975361,-0.227763,1.001602,-
1.842,7.22E-07,-19.842002,19.842002,1842,1.842,1.842,0.931934,-0.234881,0.961078,-
1.843,6.56E-07,-19.842002,19.842002,1843,1.843,1.843,0.888524,-0.241985,0.920886,-
1.844,5.93E-07,-19.842002,19.842002,1844,1.844,1.844,0.845128,-0.249078,0.881068,-
1.845,5.34E-07,-19.842002,19.842002,1845,1.845,1.845,0.801746,-0.256158,0.841673,-
1.846,4.77E-07,-19.842002,19.842002,1846,1.846,1.846,0.758377,-0.263229,0.802761,-
1.847,4.24E-07,-19.842001,19.842001,1847,1.847,1.847,0.71502,-0.270289,0.764401,-
1.848,3.74E-07,-19.842001,19.842001,1848,1.848,1.848,0.671673,-0.27734,0.726678,-
1.849,3.27E-07,-19.842001,19.842001,1849,1.849,1.849,0.628335,-0.284382,0.689694,-
1.85,2.84E-07,-19.842001,19.842001,1850,1.85,1.85,0.585006,-0.291416,0.653572,-
1.851,2.43E-07,-19.842001,19.842001,1851,1.851,1.851,0.541684,-0.298444,0.618458,-
1.852,2.06E-07,-19.842001,19.842001,1852,1.852,1.852,0.498368,-0.305466,0.584534,-
1.853,1.72E-07,-19.842001,19.842001,1853,1.853,1.853,0.455057,-0.312483,0.552016,-
1.854,1.40E-07,-19.842,19.842,1854,1.854,1.854,0.41175,-0.319495,0.521166,-
1.855,1.12E-07,-19.842,19.842,1855,1.855,1.855,0.368445,-0.326503,0.492296,-
1.856,8.75E-08,-19.842,19.842,1856,1.856,1.856,0.325141,-0.333509,0.465774,-
1.857,6.58E-08,-19.842,19.842,1857,1.857,1.857,0.281839,-0.340512,0.44202,-
1.858,4.71E-08,-19.842,19.842,1858,1.858,1.858,0.238536,-0.347515,0.421504,-
1.859,3.15E-08,-19.842,19.842,1859,1.859,1.859,0.195231,-0.354517,0.404719,-
1.86,1.91E-08,-19.842,19.842,1860,1.86,1.86,0.151923,-0.361519,0.392143,-
1.861,9.76E-09,-19.842,19.842,1861,1.861,1.861,0.108612,-0.368522,0.384194,-
1.862,3.53E-09,-19.842,19.842,1862,1.862,1.862,0.065295,-0.375526,0.381161,-
1.863,4.00E-10,-19.842,19.842,1863,1.863,1.863,0.021972,-0.382534,0.383164,-
1.864,3.77E-10,-19.842,19.842,1864,1.864,1.864,-0.021358,-0.389545,0.39013,-
1.865,3.46E-09,-19.842,19.842,1865,1.865,1.865,-0.064697,-0.39656,0.401802,-
1.866,9.66E-09,-19.842,19.842,1866,1.866,1.866,-0.108045,-0.40358,0.417792,-
1.867,1.90E-08,-19.842,19.842,1867,1.867,1.867,-0.151404,-0.410605,0.43763,-
1.868,3.14E-08,-19.842,19.842,1868,1.868,1.868,-0.194775,-0.417638,0.460824,-
1.869,4.70E-08,-19.842,19.842,1869,1.869,1.869,-0.238159,-0.424678,0.486899,-
1.87,6.56E-08,-19.842,19.842,1870,1.87,1.87,-0.281557,-0.431726,0.515424,-
1.871,8.74E-08,-19.842,19.842,1871,1.871,1.871,-0.32497,-0.438782,0.546018,-
1.872,1.12E-07,-19.842,19.842,1872,1.872,1.872,-0.3684,-0.445848,0.578359,-
1.873,1.40E-07,-19.842,19.842,1873,1.873,1.873,-0.411846,-0.452925,0.612175,-
1.874,1.72E-07,-19.842001,19.842001,1874,1.874,1.874,-0.455311,-0.460013,0.64724,-
1.875,2.06E-07,-19.842001,19.842001,1875,1.875,1.875,-0.498795,-0.467113,0.683368,-
1.876,2.44E-07,-19.842001,19.842001,1876,1.876,1.876,-0.5423,-0.474226,0.720402,-
1.877,2.85E-07,-19.842001,19.842001,1877,1.877,1.877,-0.585827,-0.481353,0.758217,-
1.878,3.29E-07,-19.842001,19.842001,1878,1.878,1.878,-0.629377,-0.488494,0.796707,-
1.879,3.76E-07,-19.842001,19.842001,1879,1.879,1.879,-0.672951,-0.495651,0.835783,-
1.88,4.26E-07,-19.842001,19.842001,1880,1.88,1.88,-0.71655,-0.502824,0.875372,-
1.881,4.80E-07,-19.842002,19.842002,1881,1.881,1.881,-0.760176,-0.510013,0.915413,-
1.882,5.37E-07,-19.842002,19.842002,1882,1.882,1.882,-0.803829,-0.517221,0.955855,-
